source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
Nature Medicine,nature_medicine_2022_08,official_month_open_access_clinical_article_batch,2022,2022-08-08,2022-08,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=59,https://www.nature.com/articles/s41591-022-01919-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=59&error=cookies_not_supported&code=6a109b61-e8d0-4e55-9c30-f11e4b7c3567,"Pepinemab antibody blockade of SEMA4D in early Huntington’s disease: a randomized, placebo-controlled, phase 2 trial","The SIGNAL Phase 2 study of pepinemab immunotherapy in early Huntington’s disease (HD) did not meet its coprimary clinical efficacy endpoints, but had a favorable safety profile and showed a significant treatment-related reduction in caudate brain atrophy and reversal of the characteristic decline in brain metabolic activity that is typical of HD progression.",Andrew Feigin; Elizabeth E. Evans; Karen Anderson,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01919-8.pdf,10.1038/s41591-022-01919-8,,s41591-022-01919-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_08,official_month_open_access_clinical_article_batch,2022,2022-08-08,2022-08,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=59,https://www.nature.com/articles/s41591-022-01935-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=59&error=cookies_not_supported&code=6a109b61-e8d0-4e55-9c30-f11e4b7c3567,"Trastuzumab deruxtecan in HER2-positive breast cancer with brain metastases: a single-arm, phase 2 trial",Findings from the TUXEDO-1 trial demonstrate efficacy of the antibody–drug conjugate trastuzumab deruxtecan for treatment of brain metastases in patients with HER2-positive breast cancer.,Rupert Bartsch; Anna Sophie Berghoff; Matthias Preusser,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01935-8.pdf,10.1038/s41591-022-01935-8,,s41591-022-01935-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_08,official_month_open_access_clinical_article_batch,2022,2022-08-29,2022-08,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01916-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,Tumor immune contexture is a determinant of anti-CD19 CAR T cell efficacy in large B cell lymphoma,Analysis of tumor biopsies from the pivotal phase 1/2 ZUMA-1 trial identifies pre-treatment T cell–related characteristics that are associated with clinical response and neurologic toxicity after anti-CD19 CAR T cell therapy in patients with large B cell lymphoma.,Nathalie Scholler; Regis Perbost; Jérôme Galon,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01916-x.pdf,10.1038/s41591-022-01916-x,,s41591-022-01916-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-15,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01966-1,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,A digital mask to safeguard patient privacy,"A deep-learning algorithm that removes patient-identifying information from facial images, while retaining sufficient information for accurate disease diagnosis, has the potential to protect patient privacy and facilitate public acceptance of facial imaging for use in digital medicine.",Yahan Yang; Junfeng Lyu; Haotian Lin,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01966-1.pdf,10.1038/s41591-022-01966-1,,s41591-022-01966-1,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-22,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01969-y,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,A real-world comparison of tisagenlecleucel and axicabtagene ciloleucel CAR T cells in relapsed or refractory diffuse large B cell lymphoma,"Analysis of outcomes of over 800 patients with relapsed/refractory diffuse large B cell lymphoma, treated with commercially available CAR T cell therapy, supports higher efficacy and also a higher toxicity of axicabtagene ciloleucel compared to tisagenlecleucel as the third or more treatment line for this type of tumor.",Emmanuel Bachy; Steven Le Gouill; Franck Morschhauser,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01969-y.pdf,10.1038/s41591-022-01969-y,,s41591-022-01969-y,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-15,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01913-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,Drivers and determinants of strain dynamics following fecal microbiota transplantation,Understanding the factors underlying colonization of donor microbes in recipients of fecal microbiota transplantation is a necessary first step to aid development of directed approaches that aim to couple colonization to clinical outcomes.,Thomas S. B. Schmidt; Simone S. Li; Peer Bork,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01913-0.pdf,10.1038/s41591-022-01913-0,,s41591-022-01913-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-12,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01957-2,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,Genetic risk factors have a substantial impact on healthy life years,A new analysis combining data from large biobanks and the Global Burden of Disease study estimates that genetic risk factors significantly impact the number of healthy life years lost both at the individual and population level,Sakari Jukarainen; Tuomo Kiiskinen; Andrea Ganna,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01957-2.pdf,10.1038/s41591-022-01957-2,,s41591-022-01957-2,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-05,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-02000-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,Long-term cardiac pathology in individuals with mild initial COVID-19 illness,"In individuals with long-term cardiac symptoms after an initially mild course of COVID-19 illness, magnetic resonance imaging and measurement of cardiac injury biomarkers commonly detected ongoing cardiac inflammation but not structural heart disease.",Valentina O. Puntmann; Simon Martin; Eike Nagel,publisher_card_open_access,https://www.nature.com/articles/s41591-022-02000-0.pdf,10.1038/s41591-022-02000-0,,s41591-022-02000-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-22,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-02001-z,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,Long-term neurologic outcomes of COVID-19,"Individuals with COVID-19 are at an increased risk for an array of neurologic disorders at 12 months, even in those who were not hospitalized during the acute phase of the infection.",Evan Xu; Yan Xie; Ziyad Al-Aly,publisher_card_open_access,https://www.nature.com/articles/s41591-022-02001-z.pdf,10.1038/s41591-022-02001-z,,s41591-022-02001-z,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-22,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01980-3,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,Metabolomic profiles predict individual multidisease outcomes,"In a study involving more than 100,000 individuals in the UK Biobank, a neural network model trained on metabolomic data can predict disease risk for over 20 conditions and adds predictive information over clinical variables for eight common diseases.",Thore Buergel; Jakob Steinfeldt; Ulf Landmesser,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01980-3.pdf,10.1038/s41591-022-01980-3,,s41591-022-01980-3,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-12,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01962-5,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,"Neoadjuvant atezolizumab for resectable non-small cell lung cancer: an open-label, single-arm phase II trial","In a single-arm, non-randomized trial, neoadjuvant atezolizumab therapy in a large cohort of patients with resectable non-small cell lung cancer was safe and the study met its primary end point of major pathological response ≥15%.",Jamie E. Chaft; Filiz Oezkan; Justin D. Blasberg,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01962-5.pdf,10.1038/s41591-022-01962-5,,s41591-022-01962-5,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-12,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01976-z,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,RNF43 mutations predict response to anti-BRAF/EGFR combinatory therapies in BRAF V600E metastatic colorectal cancer,"The presence of inactivating mutations in RNF43 , a negative regulator of WNT, in tumor cells predicts improved response rates and survival outcomes in patients with metastatic BRAF V600E colorectal cancer treated with anti-BRAF/EGFR therapy.",Elena Elez; Javier Ros; Rodrigo A. Toledo,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01976-z.pdf,10.1038/s41591-022-01976-z,,s41591-022-01976-z,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2022_09,official_month_open_access_clinical_article_batch,2022,2022-09-05,2022-09,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58,https://www.nature.com/articles/s41591-022-01956-3,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=58&error=cookies_not_supported&code=e28321af-aeb2-48e0-b819-1faa449a937c,Transplantation of human neural progenitor cells secreting GDNF into the spinal cord of patients with ALS: a phase 1/2a trial,"A phase 1/2a study shows that human neural progenitor cells modified to release the growth factor GDNF are safely transplanted into the spinal cord of patients with ALS, with cell survival and GDNF production for over 3 years.",Robert H. Baloh; J. Patrick Johnson; Clive N. Svendsen,publisher_card_open_access,https://www.nature.com/articles/s41591-022-01956-3.pdf,10.1038/s41591-022-01956-3,,s41591-022-01956-3,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
